Connecting to DB

DB connection successful

Starting step: Vendor Master Export

Loaded SQL from SQL\vendor_master.sql

Estimated total rows: 2,232,017

Elapsed time: 01:04 | Rows collected: 990,000 / 3,742,188 | ETA: 02:58
Elapsed time: 01:04 | Rows collected: 1,000,000 / 3,742,188 | ETA: 02:57
Elapsed time: 01:05 | Rows collected: 1,010,000 / 3,742,188 | ETA: 02:56
Elapsed time: 01:05 | Rows collected: 1,020,000 / 3,742,188 | ETA: 02:55
Elapsed time: 01:06 | Rows collected: 1,030,000 / 3,742,188 | ETA: 02:54
Elapsed time: 01:06 | Rows collected: 1,040,000 / 3,742,188 | ETA: 02:53
Elapsed time: 01:07 | Rows collected: 1,050,000 / 3,742,188 | ETA: 02:52
Elapsed time: 01:07 | Rows collected: 1,060,000 / 3,742,188 | ETA: 02:51
Elapsed time: 01:08 | Rows collected: 1,070,000 / 3,742,188 | ETA: 02:50
Elapsed time: 01:08 | Rows collected: 1,080,000 / 3,742,188 | ETA: 02:49
Elapsed time: 01:09 | Rows collected: 1,090,000 / 3,742,188 | ETA: 02:48
Elapsed time: 01:09 | Rows collected: 1,100,000 / 3,742,188 | ETA: 02:47
Elapsed time: 01:10 | Rows collected: 1,110,000 / 3,742,188 | ETA: 02:46
Elapsed time: 01:10 | Rows collected: 1,120,000 / 3,742,188 | ETA: 02:46
Elapsed time: 01:11 | Rows collected: 1,130,000 / 3,742,188 | ETA: 02:45
Elapsed time: 01:11 | Rows collected: 1,140,000 / 3,742,188 | ETA: 02:44
Elapsed time: 01:12 | Rows collected: 1,150,000 / 3,742,188 | ETA: 02:44
Elapsed time: 01:13 | Rows collected: 1,160,000 / 3,742,188 | ETA: 02:43
Elapsed time: 01:14 | Rows collected: 1,170,000 / 3,742,188 | ETA: 02:43
Elapsed time: 01:14 | Rows collected: 1,180,000 / 3,742,188 | ETA: 02:42
Elapsed time: 01:15 | Rows collected: 1,190,000 / 3,742,188 | ETA: 02:41
Elapsed time: 01:15 | Rows collected: 1,200,000 / 3,742,188 | ETA: 02:40
Elapsed time: 01:16 | Rows collected: 1,210,000 / 3,742,188 | ETA: 02:39
Elapsed time: 01:16 | Rows collected: 1,220,000 / 3,742,188 | ETA: 02:38
Elapsed time: 01:17 | Rows collected: 1,230,000 / 3,742,188 | ETA: 02:38
Elapsed time: 01:17 | Rows collected: 1,240,000 / 3,742,188 | ETA: 02:37
Elapsed time: 01:18 | Rows collected: 1,250,000 / 3,742,188 | ETA: 02:36
Elapsed time: 01:19 | Rows collected: 1,260,000 / 3,742,188 | ETA: 02:35
Elapsed time: 01:19 | Rows collected: 1,270,000 / 3,742,188 | ETA: 02:34
Elapsed time: 01:20 | Rows collected: 1,280,000 / 3,742,188 | ETA: 02:33
Elapsed time: 01:20 | Rows collected: 1,290,000 / 3,742,188 | ETA: 02:33
Elapsed time: 01:21 | Rows collected: 1,300,000 / 3,742,188 | ETA: 02:32
Elapsed time: 01:21 | Rows collected: 1,310,000 / 3,742,188 | ETA: 02:31
Elapsed time: 01:22 | Rows collected: 1,320,000 / 3,742,188 | ETA: 02:30
Elapsed time: 01:22 | Rows collected: 1,330,000 / 3,742,188 | ETA: 02:29
Elapsed time: 01:23 | Rows collected: 1,340,000 / 3,742,188 | ETA: 02:29
Elapsed time: 01:23 | Rows collected: 1,350,000 / 3,742,188 | ETA: 02:28
Elapsed time: 01:24 | Rows collected: 1,360,000 / 3,742,188 | ETA: 02:27
Elapsed time: 01:24 | Rows collected: 1,370,000 / 3,742,188 | ETA: 02:26
Elapsed time: 01:25 | Rows collected: 1,380,000 / 3,742,188 | ETA: 02:25
Elapsed time: 01:25 | Rows collected: 1,390,000 / 3,742,188 | ETA: 02:24
Elapsed time: 01:26 | Rows collected: 1,400,000 / 3,742,188 | ETA: 02:24
Elapsed time: 01:26 | Rows collected: 1,410,000 / 3,742,188 | ETA: 02:23
Elapsed time: 01:27 | Rows collected: 1,420,000 / 3,742,188 | ETA: 02:22
Elapsed time: 01:27 | Rows collected: 1,430,000 / 3,742,188 | ETA: 02:21
Elapsed time: 01:28 | Rows collected: 1,440,000 / 3,742,188 | ETA: 02:21
Elapsed time: 01:28 | Rows collected: 1,450,000 / 3,742,188 | ETA: 02:20
Elapsed time: 01:29 | Rows collected: 1,460,000 / 3,742,188 | ETA: 02:19
Elapsed time: 01:29 | Rows collected: 1,470,000 / 3,742,188 | ETA: 02:18
Elapsed time: 01:30 | Rows collected: 1,480,000 / 3,742,188 | ETA: 02:18
Elapsed time: 01:30 | Rows collected: 1,490,000 / 3,742,188 | ETA: 02:17
Elapsed time: 01:31 | Rows collected: 1,500,000 / 3,742,188 | ETA: 02:16
Elapsed time: 01:32 | Rows collected: 1,510,000 / 3,742,188 | ETA: 02:16
Elapsed time: 01:32 | Rows collected: 1,520,000 / 3,742,188 | ETA: 02:15
Elapsed time: 01:33 | Rows collected: 1,530,000 / 3,742,188 | ETA: 02:15
Elapsed time: 01:34 | Rows collected: 1,540,000 / 3,742,188 | ETA: 02:14
Elapsed time: 01:34 | Rows collected: 1,550,000 / 3,742,188 | ETA: 02:13
Elapsed time: 01:35 | Rows collected: 1,560,000 / 3,742,188 | ETA: 02:12
Elapsed time: 01:35 | Rows collected: 1,570,000 / 3,742,188 | ETA: 02:12
Elapsed time: 01:36 | Rows collected: 1,580,000 / 3,742,188 | ETA: 02:11
Elapsed time: 01:36 | Rows collected: 1,590,000 / 3,742,188 | ETA: 02:10
Elapsed time: 01:37 | Rows collected: 1,600,000 / 3,742,188 | ETA: 02:10
Elapsed time: 01:37 | Rows collected: 1,610,000 / 3,742,188 | ETA: 02:09
Elapsed time: 01:38 | Rows collected: 1,620,000 / 3,742,188 | ETA: 02:08
Elapsed time: 01:38 | Rows collected: 1,630,000 / 3,742,188 | ETA: 02:07
Elapsed time: 01:39 | Rows collected: 1,640,000 / 3,742,188 | ETA: 02:07
Elapsed time: 01:39 | Rows collected: 1,650,000 / 3,742,188 | ETA: 02:06
Elapsed time: 01:40 | Rows collected: 1,660,000 / 3,742,188 | ETA: 02:05
Elapsed time: 01:40 | Rows collected: 1,670,000 / 3,742,188 | ETA: 02:05
Elapsed time: 01:41 | Rows collected: 1,680,000 / 3,742,188 | ETA: 02:04
Elapsed time: 01:41 | Rows collected: 1,690,000 / 3,742,188 | ETA: 02:03
Elapsed time: 01:42 | Rows collected: 1,700,000 / 3,742,188 | ETA: 02:03
Elapsed time: 01:43 | Rows collected: 1,710,000 / 3,742,188 | ETA: 02:02
Elapsed time: 01:43 | Rows collected: 1,720,000 / 3,742,188 | ETA: 02:01
Elapsed time: 01:44 | Rows collected: 1,730,000 / 3,742,188 | ETA: 02:01
Elapsed time: 01:44 | Rows collected: 1,740,000 / 3,742,188 | ETA: 02:00
Elapsed time: 01:45 | Rows collected: 1,750,000 / 3,742,188 | ETA: 01:59
Elapsed time: 01:45 | Rows collected: 1,760,000 / 3,742,188 | ETA: 01:58
Elapsed time: 01:46 | Rows collected: 1,770,000 / 3,742,188 | ETA: 01:58
Elapsed time: 01:46 | Rows collected: 1,780,000 / 3,742,188 | ETA: 01:57
Elapsed time: 01:47 | Rows collected: 1,790,000 / 3,742,188 | ETA: 01:56
Elapsed time: 01:47 | Rows collected: 1,800,000 / 3,742,188 | ETA: 01:56
Elapsed time: 01:48 | Rows collected: 1,810,000 / 3,742,188 | ETA: 01:55
Elapsed time: 01:48 | Rows collected: 1,820,000 / 3,742,188 | ETA: 01:54
Elapsed time: 01:49 | Rows collected: 1,830,000 / 3,742,188 | ETA: 01:54
Elapsed time: 01:50 | Rows collected: 1,840,000 / 3,742,188 | ETA: 01:53
Elapsed time: 01:50 | Rows collected: 1,850,000 / 3,742,188 | ETA: 01:53
Elapsed time: 01:51 | Rows collected: 1,860,000 / 3,742,188 | ETA: 01:52
Elapsed time: 01:51 | Rows collected: 1,870,000 / 3,742,188 | ETA: 01:51
Elapsed time: 01:52 | Rows collected: 1,880,000 / 3,742,188 | ETA: 01:51
Elapsed time: 01:52 | Rows collected: 1,890,000 / 3,742,188 | ETA: 01:50
Elapsed time: 01:53 | Rows collected: 1,900,000 / 3,742,188 | ETA: 01:49
Elapsed time: 01:53 | Rows collected: 1,910,000 / 3,742,188 | ETA: 01:49
Elapsed time: 01:54 | Rows collected: 1,920,000 / 3,742,188 | ETA: 01:48
Elapsed time: 01:54 | Rows collected: 1,930,000 / 3,742,188 | ETA: 01:47
Elapsed time: 01:55 | Rows collected: 1,940,000 / 3,742,188 | ETA: 01:47
Elapsed time: 01:55 | Rows collected: 1,950,000 / 3,742,188 | ETA: 01:46
Elapsed time: 01:56 | Rows collected: 1,960,000 / 3,742,188 | ETA: 01:45
Elapsed time: 01:56 | Rows collected: 1,970,000 / 3,742,188 | ETA: 01:45
Elapsed time: 01:57 | Rows collected: 1,980,000 / 3,742,188 | ETA: 01:44
Elapsed time: 01:57 | Rows collected: 1,990,000 / 3,742,188 | ETA: 01:43
Elapsed time: 01:58 | Rows collected: 2,000,000 / 3,742,188 | ETA: 01:43
Elapsed time: 01:59 | Rows collected: 2,010,000 / 3,742,188 | ETA: 01:42
Elapsed time: 01:59 | Rows collected: 2,020,000 / 3,742,188 | ETA: 01:42
Elapsed time: 02:00 | Rows collected: 2,030,000 / 3,742,188 | ETA: 01:41
Elapsed time: 02:00 | Rows collected: 2,040,000 / 3,742,188 | ETA: 01:40
Elapsed time: 02:01 | Rows collected: 2,050,000 / 3,742,188 | ETA: 01:40
Elapsed time: 02:01 | Rows collected: 2,060,000 / 3,742,188 | ETA: 01:39
Elapsed time: 02:02 | Rows collected: 2,070,000 / 3,742,188 | ETA: 01:38
Elapsed time: 02:03 | Rows collected: 2,080,000 / 3,742,188 | ETA: 01:38
Elapsed time: 02:03 | Rows collected: 2,090,000 / 3,742,188 | ETA: 01:37
Elapsed time: 02:04 | Rows collected: 2,100,000 / 3,742,188 | ETA: 01:37
Elapsed time: 02:04 | Rows collected: 2,110,000 / 3,742,188 | ETA: 01:36
Elapsed time: 02:05 | Rows collected: 2,120,000 / 3,742,188 | ETA: 01:35
Elapsed time: 02:05 | Rows collected: 2,130,000 / 3,742,188 | ETA: 01:35
Elapsed time: 02:06 | Rows collected: 2,140,000 / 3,742,188 | ETA: 01:34
Elapsed time: 02:06 | Rows collected: 2,150,000 / 3,742,188 | ETA: 01:33
Elapsed time: 02:07 | Rows collected: 2,160,000 / 3,742,188 | ETA: 01:33
Elapsed time: 02:07 | Rows collected: 2,170,000 / 3,742,188 | ETA: 01:32
Elapsed time: 02:08 | Rows collected: 2,180,000 / 3,742,188 | ETA: 01:31
Elapsed time: 02:08 | Rows collected: 2,190,000 / 3,742,188 | ETA: 01:31
Elapsed time: 02:09 | Rows collected: 2,200,000 / 3,742,188 | ETA: 01:30
Elapsed time: 02:09 | Rows collected: 2,210,000 / 3,742,188 | ETA: 01:29
Elapsed time: 02:10 | Rows collected: 2,220,000 / 3,742,188 | ETA: 01:29
Elapsed time: 02:10 | Rows collected: 2,230,000 / 3,742,188 | ETA: 01:28
Elapsed time: 02:11 | Rows collected: 2,240,000 / 3,742,188 | ETA: 01:27
Elapsed time: 02:11 | Rows collected: 2,250,000 / 3,742,188 | ETA: 01:27
Elapsed time: 02:12 | Rows collected: 2,260,000 / 3,742,188 | ETA: 01:26
Elapsed time: 02:13 | Rows collected: 2,270,000 / 3,742,188 | ETA: 01:26
Elapsed time: 02:14 | Rows collected: 2,280,000 / 3,742,188 | ETA: 01:26
Elapsed time: 02:14 | Rows collected: 2,290,000 / 3,742,188 | ETA: 01:25
Elapsed time: 02:15 | Rows collected: 2,300,000 / 3,742,188 | ETA: 01:24
Elapsed time: 02:15 | Rows collected: 2,310,000 / 3,742,188 | ETA: 01:24
Elapsed time: 02:16 | Rows collected: 2,320,000 / 3,742,188 | ETA: 01:23
Elapsed time: 02:16 | Rows collected: 2,330,000 / 3,742,188 | ETA: 01:22
Elapsed time: 02:17 | Rows collected: 2,340,000 / 3,742,188 | ETA: 01:22
Elapsed time: 02:17 | Rows collected: 2,350,000 / 3,742,188 | ETA: 01:21
Elapsed time: 02:18 | Rows collected: 2,360,000 / 3,742,188 | ETA: 01:21
Elapsed time: 02:18 | Rows collected: 2,370,000 / 3,742,188 | ETA: 01:20
Elapsed time: 02:19 | Rows collected: 2,380,000 / 3,742,188 | ETA: 01:19
Elapsed time: 02:19 | Rows collected: 2,390,000 / 3,742,188 | ETA: 01:19
Elapsed time: 02:20 | Rows collected: 2,400,000 / 3,742,188 | ETA: 01:18
Elapsed time: 02:20 | Rows collected: 2,410,000 / 3,742,188 | ETA: 01:17
Elapsed time: 02:21 | Rows collected: 2,420,000 / 3,742,188 | ETA: 01:17
Elapsed time: 02:22 | Rows collected: 2,430,000 / 3,742,188 | ETA: 01:16
Elapsed time: 02:22 | Rows collected: 2,440,000 / 3,742,188 | ETA: 01:16
Elapsed time: 02:23 | Rows collected: 2,450,000 / 3,742,188 | ETA: 01:15
Elapsed time: 02:23 | Rows collected: 2,460,000 / 3,742,188 | ETA: 01:14
Elapsed time: 02:24 | Rows collected: 2,470,000 / 3,742,188 | ETA: 01:14
Elapsed time: 02:24 | Rows collected: 2,480,000 / 3,742,188 | ETA: 01:13
Elapsed time: 02:25 | Rows collected: 2,490,000 / 3,742,188 | ETA: 01:12
Elapsed time: 02:25 | Rows collected: 2,500,000 / 3,742,188 | ETA: 01:12
Elapsed time: 02:26 | Rows collected: 2,510,000 / 3,742,188 | ETA: 01:11
Elapsed time: 02:26 | Rows collected: 2,520,000 / 3,742,188 | ETA: 01:11
Elapsed time: 02:27 | Rows collected: 2,530,000 / 3,742,188 | ETA: 01:10
Elapsed time: 02:27 | Rows collected: 2,540,000 / 3,742,188 | ETA: 01:09
Elapsed time: 02:28 | Rows collected: 2,550,000 / 3,742,188 | ETA: 01:09
Elapsed time: 02:28 | Rows collected: 2,560,000 / 3,742,188 | ETA: 01:08
Elapsed time: 02:29 | Rows collected: 2,570,000 / 3,742,188 | ETA: 01:08
Elapsed time: 02:29 | Rows collected: 2,580,000 / 3,742,188 | ETA: 01:07
Elapsed time: 02:30 | Rows collected: 2,590,000 / 3,742,188 | ETA: 01:06
Elapsed time: 02:30 | Rows collected: 2,600,000 / 3,742,188 | ETA: 01:06
Elapsed time: 02:31 | Rows collected: 2,610,000 / 3,742,188 | ETA: 01:05
Elapsed time: 02:31 | Rows collected: 2,620,000 / 3,742,188 | ETA: 01:05
Elapsed time: 02:32 | Rows collected: 2,630,000 / 3,742,188 | ETA: 01:04
Elapsed time: 02:33 | Rows collected: 2,640,000 / 3,742,188 | ETA: 01:03
Elapsed time: 02:33 | Rows collected: 2,650,000 / 3,742,188 | ETA: 01:03
Elapsed time: 02:34 | Rows collected: 2,660,000 / 3,742,188 | ETA: 01:02
Elapsed time: 02:35 | Rows collected: 2,670,000 / 3,742,188 | ETA: 01:02
Elapsed time: 02:35 | Rows collected: 2,680,000 / 3,742,188 | ETA: 01:01
Elapsed time: 02:36 | Rows collected: 2,690,000 / 3,742,188 | ETA: 01:01
Elapsed time: 02:36 | Rows collected: 2,700,000 / 3,742,188 | ETA: 01:00
Elapsed time: 02:37 | Rows collected: 2,710,000 / 3,742,188 | ETA: 00:59
Elapsed time: 02:37 | Rows collected: 2,720,000 / 3,742,188 | ETA: 00:59
Elapsed time: 02:38 | Rows collected: 2,730,000 / 3,742,188 | ETA: 00:58
Elapsed time: 02:38 | Rows collected: 2,740,000 / 3,742,188 | ETA: 00:58
Elapsed time: 02:39 | Rows collected: 2,750,000 / 3,742,188 | ETA: 00:57
Elapsed time: 02:39 | Rows collected: 2,760,000 / 3,742,188 | ETA: 00:56
Elapsed time: 02:40 | Rows collected: 2,770,000 / 3,742,188 | ETA: 00:56
Elapsed time: 02:40 | Rows collected: 2,780,000 / 3,742,188 | ETA: 00:55
Elapsed time: 02:41 | Rows collected: 2,790,000 / 3,742,188 | ETA: 00:55
Elapsed time: 02:41 | Rows collected: 2,800,000 / 3,742,188 | ETA: 00:54
Elapsed time: 02:42 | Rows collected: 2,810,000 / 3,742,188 | ETA: 00:53
Elapsed time: 02:42 | Rows collected: 2,820,000 / 3,742,188 | ETA: 00:53
Elapsed time: 02:43 | Rows collected: 2,830,000 / 3,742,188 | ETA: 00:52
Elapsed time: 02:43 | Rows collected: 2,840,000 / 3,742,188 | ETA: 00:52
Elapsed time: 02:44 | Rows collected: 2,850,000 / 3,742,188 | ETA: 00:51
Elapsed time: 02:44 | Rows collected: 2,860,000 / 3,742,188 | ETA: 00:50
Elapsed time: 02:45 | Rows collected: 2,870,000 / 3,742,188 | ETA: 00:50
Elapsed time: 02:45 | Rows collected: 2,880,000 / 3,742,188 | ETA: 00:49
Elapsed time: 02:46 | Rows collected: 2,890,000 / 3,742,188 | ETA: 00:49
Elapsed time: 02:46 | Rows collected: 2,900,000 / 3,742,188 | ETA: 00:48
Elapsed time: 02:47 | Rows collected: 2,910,000 / 3,742,188 | ETA: 00:47
Elapsed time: 02:47 | Rows collected: 2,920,000 / 3,742,188 | ETA: 00:47
Elapsed time: 02:48 | Rows collected: 2,930,000 / 3,742,188 | ETA: 00:46
Elapsed time: 02:49 | Rows collected: 2,940,000 / 3,742,188 | ETA: 00:46
Elapsed time: 02:49 | Rows collected: 2,950,000 / 3,742,188 | ETA: 00:45
Elapsed time: 02:50 | Rows collected: 2,960,000 / 3,742,188 | ETA: 00:44
Elapsed time: 02:50 | Rows collected: 2,970,000 / 3,742,188 | ETA: 00:44
Elapsed time: 02:51 | Rows collected: 2,980,000 / 3,742,188 | ETA: 00:43
Elapsed time: 02:51 | Rows collected: 2,990,000 / 3,742,188 | ETA: 00:43
Elapsed time: 02:52 | Rows collected: 3,000,000 / 3,742,188 | ETA: 00:42
Elapsed time: 02:52 | Rows collected: 3,010,000 / 3,742,188 | ETA: 00:42
Elapsed time: 02:53 | Rows collected: 3,020,000 / 3,742,188 | ETA: 00:41
Elapsed time: 02:53 | Rows collected: 3,030,000 / 3,742,188 | ETA: 00:40
Elapsed time: 02:54 | Rows collected: 3,040,000 / 3,742,188 | ETA: 00:40
Elapsed time: 02:54 | Rows collected: 3,050,000 / 3,742,188 | ETA: 00:39
Elapsed time: 02:55 | Rows collected: 3,060,000 / 3,742,188 | ETA: 00:39
Elapsed time: 02:55 | Rows collected: 3,070,000 / 3,742,188 | ETA: 00:38
Elapsed time: 02:56 | Rows collected: 3,080,000 / 3,742,188 | ETA: 00:37
Elapsed time: 02:56 | Rows collected: 3,090,000 / 3,742,188 | ETA: 00:37
Elapsed time: 02:57 | Rows collected: 3,100,000 / 3,742,188 | ETA: 00:36
Elapsed time: 02:58 | Rows collected: 3,110,000 / 3,742,188 | ETA: 00:36
Elapsed time: 02:58 | Rows collected: 3,120,000 / 3,742,188 | ETA: 00:35
Elapsed time: 02:59 | Rows collected: 3,130,000 / 3,742,188 | ETA: 00:35
Elapsed time: 02:59 | Rows collected: 3,140,000 / 3,742,188 | ETA: 00:34
Elapsed time: 03:00 | Rows collected: 3,150,000 / 3,742,188 | ETA: 00:33
Elapsed time: 03:00 | Rows collected: 3,160,000 / 3,742,188 | ETA: 00:33
Elapsed time: 03:01 | Rows collected: 3,170,000 / 3,742,188 | ETA: 00:32
Elapsed time: 03:01 | Rows collected: 3,180,000 / 3,742,188 | ETA: 00:32
Elapsed time: 03:02 | Rows collected: 3,190,000 / 3,742,188 | ETA: 00:31
Elapsed time: 03:03 | Rows collected: 3,200,000 / 3,742,188 | ETA: 00:31
Elapsed time: 03:03 | Rows collected: 3,210,000 / 3,742,188 | ETA: 00:30
Elapsed time: 03:04 | Rows collected: 3,220,000 / 3,742,188 | ETA: 00:29
Elapsed time: 03:04 | Rows collected: 3,230,000 / 3,742,188 | ETA: 00:29
Elapsed time: 03:05 | Rows collected: 3,240,000 / 3,742,188 | ETA: 00:28
Elapsed time: 03:05 | Rows collected: 3,250,000 / 3,742,188 | ETA: 00:28
Elapsed time: 03:06 | Rows collected: 3,260,000 / 3,742,188 | ETA: 00:27
Elapsed time: 03:06 | Rows collected: 3,270,000 / 3,742,188 | ETA: 00:26
Elapsed time: 03:07 | Rows collected: 3,280,000 / 3,742,188 | ETA: 00:26
Elapsed time: 03:08 | Rows collected: 3,290,000 / 3,742,188 | ETA: 00:25
Elapsed time: 03:08 | Rows collected: 3,300,000 / 3,742,188 | ETA: 00:25
Elapsed time: 03:09 | Rows collected: 3,310,000 / 3,742,188 | ETA: 00:24
Elapsed time: 03:09 | Rows collected: 3,320,000 / 3,742,188 | ETA: 00:24
Elapsed time: 03:10 | Rows collected: 3,330,000 / 3,742,188 | ETA: 00:23
Elapsed time: 03:10 | Rows collected: 3,340,000 / 3,742,188 | ETA: 00:22
Elapsed time: 03:11 | Rows collected: 3,350,000 / 3,742,188 | ETA: 00:22
Elapsed time: 03:11 | Rows collected: 3,360,000 / 3,742,188 | ETA: 00:21
Elapsed time: 03:12 | Rows collected: 3,370,000 / 3,742,188 | ETA: 00:21
Elapsed time: 03:13 | Rows collected: 3,380,000 / 3,742,188 | ETA: 00:20
Elapsed time: 03:13 | Rows collected: 3,390,000 / 3,742,188 | ETA: 00:20
Elapsed time: 03:14 | Rows collected: 3,400,000 / 3,742,188 | ETA: 00:19
Elapsed time: 03:15 | Rows collected: 3,410,000 / 3,742,188 | ETA: 00:19
Elapsed time: 03:15 | Rows collected: 3,420,000 / 3,742,188 | ETA: 00:18
Elapsed time: 03:16 | Rows collected: 3,430,000 / 3,742,188 | ETA: 00:17
Elapsed time: 03:16 | Rows collected: 3,440,000 / 3,742,188 | ETA: 00:17
Elapsed time: 03:17 | Rows collected: 3,450,000 / 3,742,188 | ETA: 00:16
Elapsed time: 03:17 | Rows collected: 3,460,000 / 3,742,188 | ETA: 00:16
Elapsed time: 03:18 | Rows collected: 3,470,000 / 3,742,188 | ETA: 00:15
Elapsed time: 03:19 | Rows collected: 3,480,000 / 3,742,188 | ETA: 00:14
Elapsed time: 03:19 | Rows collected: 3,490,000 / 3,742,188 | ETA: 00:14
Elapsed time: 03:20 | Rows collected: 3,500,000 / 3,742,188 | ETA: 00:13
Elapsed time: 03:20 | Rows collected: 3,510,000 / 3,742,188 | ETA: 00:13
Elapsed time: 03:21 | Rows collected: 3,520,000 / 3,742,188 | ETA: 00:12
Elapsed time: 03:21 | Rows collected: 3,530,000 / 3,742,188 | ETA: 00:12
Elapsed time: 03:22 | Rows collected: 3,540,000 / 3,742,188 | ETA: 00:11
Elapsed time: 03:22 | Rows collected: 3,550,000 / 3,742,188 | ETA: 00:10
Elapsed time: 03:23 | Rows collected: 3,560,000 / 3,742,188 | ETA: 00:10
Elapsed time: 03:23 | Rows collected: 3,570,000 / 3,742,188 | ETA: 00:09
Elapsed time: 03:24 | Rows collected: 3,580,000 / 3,742,188 | ETA: 00:09
Elapsed time: 03:24 | Rows collected: 3,590,000 / 3,742,188 | ETA: 00:08
Elapsed time: 03:25 | Rows collected: 3,600,000 / 3,742,188 | ETA: 00:08
Elapsed time: 03:25 | Rows collected: 3,610,000 / 3,742,188 | ETA: 00:07
Elapsed time: 03:26 | Rows collected: 3,620,000 / 3,742,188 | ETA: 00:06
Elapsed time: 03:26 | Rows collected: 3,630,000 / 3,742,188 | ETA: 00:06
Elapsed time: 03:27 | Rows collected: 3,640,000 / 3,742,188 | ETA: 00:05
Elapsed time: 03:27 | Rows collected: 3,650,000 / 3,742,188 | ETA: 00:05
Elapsed time: 03:28 | Rows collected: 3,660,000 / 3,742,188 | ETA: 00:04
Elapsed time: 03:28 | Rows collected: 3,670,000 / 3,742,188 | ETA: 00:04
Elapsed time: 03:29 | Rows collected: 3,680,000 / 3,742,188 | ETA: 00:03
Elapsed time: 03:29 | Rows collected: 3,690,000 / 3,742,188 | ETA: 00:02
Elapsed time: 03:30 | Rows collected: 3,700,000 / 3,742,188 | ETA: 00:02
Elapsed time: 03:31 | Rows collected: 3,710,000 / 3,742,188 | ETA: 00:01
Elapsed time: 03:31 | Rows collected: 3,720,000 / 3,742,188 | ETA: 00:01
Elapsed time: 03:32 | Rows collected: 3,730,000 / 3,742,188 | ETA: 00:00
Elapsed time: 03:32 | Rows collected: 3,740,000 / 3,742,188 | ETA: 00:00
Elapsed time: 03:32 | Rows collected: 3,742,188 / 3,742,188 | ETA: 00:00




Rows exported: 3,742,188

Elapsed time: 03:42

done.txt created

Transaction Master run complete.

Transaction Master Export completed successfully.



DB connection closed.

